id,City,url,State
16419,La Noria,https://codigo-postal.co/argentina/santa-fe/la-noria/,Santa Fé
16420,La Oriental,https://codigo-postal.co/argentina/santa-fe/la-oriental/,Santa Fé
16421,La Orilla,https://codigo-postal.co/argentina/santa-fe/la-orilla/,Santa Fé
16422,La Othila,https://codigo-postal.co/argentina/santa-fe/la-othila/,Santa Fé
16423,La Pelada,https://codigo-postal.co/argentina/santa-fe/la-pelada/,Santa Fé
16424,La Picasa,https://codigo-postal.co/argentina/santa-fe/la-picasa/,Santa Fé
16425,La Polvareda,https://codigo-postal.co/argentina/santa-fe/la-polvareda/,Santa Fé
16426,La Potasa,https://codigo-postal.co/argentina/santa-fe/la-potasa/,Santa Fé
16427,La Reserva,https://codigo-postal.co/argentina/santa-fe/la-reserva/,Santa Fé
16428,La Rosa,https://codigo-postal.co/argentina/santa-fe/la-rosa/,Santa Fé
16429,La Rubia,https://codigo-postal.co/argentina/santa-fe/la-rubia/,Santa Fé
16430,La Salada,https://codigo-postal.co/argentina/santa-fe/la-salada/,Santa Fé
16431,La Sarita,https://codigo-postal.co/argentina/santa-fe/la-sarita/,Santa Fé
16432,La Sarnosa,https://codigo-postal.co/argentina/santa-fe/la-sarnosa/,Santa Fé
16433,La Selva,https://codigo-postal.co/argentina/santa-fe/la-selva/,Santa Fé
16434,La Sementera,https://codigo-postal.co/argentina/santa-fe/la-sementera/,Santa Fé
16435,La Vanguardia,https://codigo-postal.co/argentina/santa-fe/la-vanguardia/,Santa Fé
16436,La Verde,https://codigo-postal.co/argentina/santa-fe/la-verde/,Santa Fé
16437,La Viuda,https://codigo-postal.co/argentina/santa-fe/la-viuda/,Santa Fé
16438,La Zulema,https://codigo-postal.co/argentina/santa-fe/la-zulema/,Santa Fé
16439,Labordeboy,https://codigo-postal.co/argentina/santa-fe/labordeboy/,Santa Fé
16440,Laguna Paiva,https://codigo-postal.co/argentina/santa-fe/laguna-paiva/,Santa Fé
16441,Laguna Verde,https://codigo-postal.co/argentina/santa-fe/laguna-verde/,Santa Fé
16442,Landeta,https://codigo-postal.co/argentina/santa-fe/landeta/,Santa Fé
16443,Lanteri,https://codigo-postal.co/argentina/santa-fe/lanteri/,Santa Fé
16444,Larguia,https://codigo-postal.co/argentina/santa-fe/larguia/,Santa Fé
16445,Larrechea,https://codigo-postal.co/argentina/santa-fe/larrechea/,Santa Fé
16446,Las Anintas,https://codigo-postal.co/argentina/santa-fe/las-anintas/,Santa Fé
16447,Las Arenas,https://codigo-postal.co/argentina/santa-fe/las-arenas/,Santa Fé
16448,Las Avispas,https://codigo-postal.co/argentina/santa-fe/las-avispas/,Santa Fé
16449,Las Bandurrias,https://codigo-postal.co/argentina/santa-fe/las-bandurrias/,Santa Fé
16450,Las Cañas,https://codigo-postal.co/argentina/santa-fe/las-canas/,Santa Fé
16451,Las Catalinas,https://codigo-postal.co/argentina/santa-fe/las-catalinas/,Santa Fé
16452,Las Chuñas,https://codigo-postal.co/argentina/santa-fe/las-chunas/,Santa Fé
16453,Las Delicias,https://codigo-postal.co/argentina/santa-fe/las-delicias/,Santa Fé
16454,Las Dos Angelitas,https://codigo-postal.co/argentina/santa-fe/las-dos-angelitas/,Santa Fé
16455,Las Encadenadas,https://codigo-postal.co/argentina/santa-fe/las-encadenadas/,Santa Fé
16456,Las Garsitas,https://codigo-postal.co/argentina/santa-fe/las-garsitas/,Santa Fé
16457,Las Garzas,https://codigo-postal.co/argentina/santa-fe/las-garzas/,Santa Fé
16458,Las Higueritas,https://codigo-postal.co/argentina/santa-fe/las-higueritas/,Santa Fé
16459,Las Liebres,https://codigo-postal.co/argentina/santa-fe/las-liebres/,Santa Fé
16460,Las Palmas,https://codigo-postal.co/argentina/santa-fe/las-palmas/,Santa Fé
16461,Las Palmeras,https://codigo-postal.co/argentina/santa-fe/las-palmeras/,Santa Fé
16462,Las Parejas,https://codigo-postal.co/argentina/santa-fe/las-parejas/,Santa Fé
16463,Las Petacas,https://codigo-postal.co/argentina/santa-fe/las-petacas/,Santa Fé
16464,Las Quintas,https://codigo-postal.co/argentina/santa-fe/las-quintas/,Santa Fé
16465,Las Rosas,https://codigo-postal.co/argentina/santa-fe/las-rosas/,Santa Fé
16466,Las Siete Provincias,https://codigo-postal.co/argentina/santa-fe/las-siete-provincias/,Santa Fé
16467,Las Toscas,https://codigo-postal.co/argentina/santa-fe/las-toscas/,Santa Fé
16468,Las Tres Marias,https://codigo-postal.co/argentina/santa-fe/las-tres-marias/,Santa Fé
16469,Las Trojas,https://codigo-postal.co/argentina/santa-fe/las-trojas/,Santa Fé
16470,Las Tunas,https://codigo-postal.co/argentina/santa-fe/las-tunas/,Santa Fé
16471,Lassaga,https://codigo-postal.co/argentina/santa-fe/lassaga/,Santa Fé
16472,Lazzarino,https://codigo-postal.co/argentina/santa-fe/lazzarino/,Santa Fé
16473,Lehmann,https://codigo-postal.co/argentina/santa-fe/lehmann/,Santa Fé
16474,Liceo Aeronautico Militar,https://codigo-postal.co/argentina/santa-fe/liceo-aeronautico-militar/,Santa Fé
16475,Links,https://codigo-postal.co/argentina/santa-fe/links/,Santa Fé
16476,Llambi Campbell,https://codigo-postal.co/argentina/santa-fe/llambi-campbell/,Santa Fé
16477,Logroño,https://codigo-postal.co/argentina/santa-fe/logrono/,Santa Fé
16478,Loma Alta,https://codigo-postal.co/argentina/santa-fe/loma-alta/,Santa Fé
16479,Loma Verde,https://codigo-postal.co/argentina/santa-fe/loma-verde/,Santa Fé
16480,Lopez,https://codigo-postal.co/argentina/santa-fe/lopez/,Santa Fé
16481,Los Amores,https://codigo-postal.co/argentina/santa-fe/los-amores/,Santa Fé
16482,Los Arcos,https://codigo-postal.co/argentina/santa-fe/los-arcos/,Santa Fé
16483,Los Cardenales,https://codigo-postal.co/argentina/santa-fe/los-cardenales/,Santa Fé
16484,Los Cardos,https://codigo-postal.co/argentina/santa-fe/los-cardos/,Santa Fé
16485,Los Cerrillos,https://codigo-postal.co/argentina/santa-fe/los-cerrillos/,Santa Fé
16486,Los Charabones,https://codigo-postal.co/argentina/santa-fe/los-charabones/,Santa Fé
16487,Los Claros,https://codigo-postal.co/argentina/santa-fe/los-claros/,Santa Fé
16488,Los Corralitos,https://codigo-postal.co/argentina/santa-fe/los-corralitos/,Santa Fé
16489,Los Cuervos,https://codigo-postal.co/argentina/santa-fe/los-cuervos/,Santa Fé
16490,Los Galpones,https://codigo-postal.co/argentina/santa-fe/los-galpones/,Santa Fé
16491,Los Hornos,https://codigo-postal.co/argentina/santa-fe/los-hornos/,Santa Fé
16492,Los Lapachos,https://codigo-postal.co/argentina/santa-fe/los-lapachos/,Santa Fé
16493,Los Laureles,https://codigo-postal.co/argentina/santa-fe/los-laureles/,Santa Fé
16494,Los Leones,https://codigo-postal.co/argentina/santa-fe/los-leones/,Santa Fé
16495,Los Molinos,https://codigo-postal.co/argentina/santa-fe/los-molinos/,Santa Fé
16496,Los Molles,https://codigo-postal.co/argentina/santa-fe/los-molles/,Santa Fé
16497,Los Muchachos,https://codigo-postal.co/argentina/santa-fe/los-muchachos/,Santa Fé
16498,Los Nogales,https://codigo-postal.co/argentina/santa-fe/los-nogales/,Santa Fé
16499,Los Olivos,https://codigo-postal.co/argentina/santa-fe/los-olivos/,Santa Fé
16500,Los Osos,https://codigo-postal.co/argentina/santa-fe/los-osos/,Santa Fé
16501,Los Palmares,https://codigo-postal.co/argentina/santa-fe/los-palmares/,Santa Fé
16502,Los Quirquinchos,https://codigo-postal.co/argentina/santa-fe/los-quirquinchos/,Santa Fé
16503,Los Saladillos,https://codigo-postal.co/argentina/santa-fe/los-saladillos/,Santa Fé
16504,Los Sembrados,https://codigo-postal.co/argentina/santa-fe/los-sembrados/,Santa Fé
16505,Los Tabanos Desvio Km 366,https://codigo-postal.co/argentina/santa-fe/los-tabanos-desvio-km-366/,Santa Fé
16506,Luciano Leiva,https://codigo-postal.co/argentina/santa-fe/luciano-leiva/,Santa Fé
16507,Lucio V Lopez,https://codigo-postal.co/argentina/santa-fe/lucio-v-lopez/,Santa Fé
16508,Luis Palacios,https://codigo-postal.co/argentina/santa-fe/luis-palacios/,Santa Fé
16509,Maciel,https://codigo-postal.co/argentina/santa-fe/maciel/,Santa Fé
16510,Maggiolo,https://codigo-postal.co/argentina/santa-fe/maggiolo/,Santa Fé
16511,Maizales,https://codigo-postal.co/argentina/santa-fe/maizales/,Santa Fé
16512,Malabrigo,https://codigo-postal.co/argentina/santa-fe/malabrigo/,Santa Fé
16513,Mangore,https://codigo-postal.co/argentina/santa-fe/mangore/,Santa Fé
16514,Manucho,https://codigo-postal.co/argentina/santa-fe/manucho/,Santa Fé
16515,Marcelino Escalada,https://codigo-postal.co/argentina/santa-fe/marcelino-escalada/,Santa Fé
16516,Margarita,https://codigo-postal.co/argentina/santa-fe/margarita/,Santa Fé
16517,Maria Eugenia,https://codigo-postal.co/argentina/santa-fe/maria-eugenia/,Santa Fé
16518,Maria Juana,https://codigo-postal.co/argentina/santa-fe/maria-juana/,Santa Fé
16519,Maria Luisa,https://codigo-postal.co/argentina/santa-fe/maria-luisa/,Santa Fé
16520,Maria Luisa Correa,https://codigo-postal.co/argentina/santa-fe/maria-luisa-correa/,Santa Fé
16521,Maria Susana,https://codigo-postal.co/argentina/santa-fe/maria-susana/,Santa Fé
16522,Maria Teresa,https://codigo-postal.co/argentina/santa-fe/maria-teresa/,Santa Fé
16523,Mariano Saavedra,https://codigo-postal.co/argentina/santa-fe/mariano-saavedra/,Santa Fé
16524,Marini,https://codigo-postal.co/argentina/santa-fe/marini/,Santa Fé
16525,Mascias,https://codigo-postal.co/argentina/santa-fe/mascias/,Santa Fé
16526,Maximo Paz,https://codigo-postal.co/argentina/santa-fe/maximo-paz/,Santa Fé
16527,Melincue,https://codigo-postal.co/argentina/santa-fe/melincue/,Santa Fé
16528,Merceditas,https://codigo-postal.co/argentina/santa-fe/merceditas/,Santa Fé
16529,Miguel Escalada,https://codigo-postal.co/argentina/santa-fe/miguel-escalada/,Santa Fé
16530,Miguel Torres,https://codigo-postal.co/argentina/santa-fe/miguel-torres/,Santa Fé
16531,Miramar,https://codigo-postal.co/argentina/santa-fe/miramar/,Santa Fé
16532,Mocovi,https://codigo-postal.co/argentina/santa-fe/mocovi/,Santa Fé
16533,Moises Ville,https://codigo-postal.co/argentina/santa-fe/moises-ville/,Santa Fé
16534,Monigotes,https://codigo-postal.co/argentina/santa-fe/monigotes/,Santa Fé
16535,Monje,https://codigo-postal.co/argentina/santa-fe/monje/,Santa Fé
16536,Monte Flores,https://codigo-postal.co/argentina/santa-fe/monte-flores/,Santa Fé
16537,Monte Oscuridad,https://codigo-postal.co/argentina/santa-fe/monte-oscuridad/,Santa Fé
16538,Monte Vera,https://codigo-postal.co/argentina/santa-fe/monte-vera/,Santa Fé
16539,Montes de Oca,https://codigo-postal.co/argentina/santa-fe/montes-de-oca/,Santa Fé
16540,Moussy,https://codigo-postal.co/argentina/santa-fe/moussy/,Santa Fé
16541,Murphy,https://codigo-postal.co/argentina/santa-fe/murphy/,Santa Fé
16542,Mutchnik,https://codigo-postal.co/argentina/santa-fe/mutchnik/,Santa Fé
16543,Ñandu,https://codigo-postal.co/argentina/santa-fe/nandu/,Santa Fé
16544,Ñandubay,https://codigo-postal.co/argentina/santa-fe/nandubay/,Santa Fé
16545,Ñanducita,https://codigo-postal.co/argentina/santa-fe/nanducita/,Santa Fé
16546,Nare,https://codigo-postal.co/argentina/santa-fe/nare/,Santa Fé
16547,Nelson,https://codigo-postal.co/argentina/santa-fe/nelson/,Santa Fé
16548,Nicanor E Molinas,https://codigo-postal.co/argentina/santa-fe/nicanor-e-molinas/,Santa Fé
16549,Nueva Italia,https://codigo-postal.co/argentina/santa-fe/nueva-italia/,Santa Fé
16550,Nueva Pompeya,https://codigo-postal.co/argentina/santa-fe/nueva-pompeya/,Santa Fé
16551,Nueva Ukrania,https://codigo-postal.co/argentina/santa-fe/nueva-ukrania/,Santa Fé
16552,Nuevo Torino,https://codigo-postal.co/argentina/santa-fe/nuevo-torino/,Santa Fé
16553,Obraje Indio Muerto,https://codigo-postal.co/argentina/santa-fe/obraje-indio-muerto/,Santa Fé
16554,Obraje San Juan,https://codigo-postal.co/argentina/santa-fe/obraje-san-juan/,Santa Fé
16555,Ogilvie,https://codigo-postal.co/argentina/santa-fe/ogilvie/,Santa Fé
16556,Oliveros,https://codigo-postal.co/argentina/santa-fe/oliveros/,Santa Fé
16557,Ombu Norte,https://codigo-postal.co/argentina/santa-fe/ombu-norte/,Santa Fé
16558,Oratorio Morante,https://codigo-postal.co/argentina/santa-fe/oratorio-morante/,Santa Fé
16559,Oroño,https://codigo-postal.co/argentina/santa-fe/orono/,Santa Fé
16560,Otto Bemberg,https://codigo-postal.co/argentina/santa-fe/otto-bemberg/,Santa Fé
16561,Padre Pedro Iturralde,https://codigo-postal.co/argentina/santa-fe/padre-pedro-iturralde/,Santa Fé
16562,Paganini,https://codigo-postal.co/argentina/santa-fe/paganini/,Santa Fé
16563,Paikin,https://codigo-postal.co/argentina/santa-fe/paikin/,Santa Fé
16564,Palacios,https://codigo-postal.co/argentina/santa-fe/palacios/,Santa Fé
16565,Paraje 29,https://codigo-postal.co/argentina/santa-fe/paraje-29/,Santa Fé
16566,Paraje Kilometro 12,https://codigo-postal.co/argentina/santa-fe/paraje-kilometro-12/,Santa Fé
16567,Paraje Tragnaghi,https://codigo-postal.co/argentina/santa-fe/paraje-tragnaghi/,Santa Fé
16568,Paso Vinal,https://codigo-postal.co/argentina/santa-fe/paso-vinal/,Santa Fé
16569,Paul Groussac,https://codigo-postal.co/argentina/santa-fe/paul-groussac/,Santa Fé
16570,Pavenhan,https://codigo-postal.co/argentina/santa-fe/pavenhan/,Santa Fé
16571,Pavon,https://codigo-postal.co/argentina/santa-fe/pavon/,Santa Fé
16572,Pavon Arriba,https://codigo-postal.co/argentina/santa-fe/pavon-arriba/,Santa Fé
16573,Pedro Gomez Cello,https://codigo-postal.co/argentina/santa-fe/pedro-gomez-cello/,Santa Fé
16574,Pereyra Lucena,https://codigo-postal.co/argentina/santa-fe/pereyra-lucena/,Santa Fé
16575,Perez,https://codigo-postal.co/argentina/santa-fe/perez/,Santa Fé
16576,Pericota,https://codigo-postal.co/argentina/santa-fe/pericota/,Santa Fé
16577,Petronila,https://codigo-postal.co/argentina/santa-fe/petronila/,Santa Fé
16578,Peyrano,https://codigo-postal.co/argentina/santa-fe/peyrano/,Santa Fé
16579,Piamonte,https://codigo-postal.co/argentina/santa-fe/piamonte/,Santa Fé
16580,Pilar,https://codigo-postal.co/argentina/santa-fe/pilar/,Santa Fé
16581,Piñero,https://codigo-postal.co/argentina/santa-fe/pinero/,Santa Fé
16582,Pino de San Lorenzo,https://codigo-postal.co/argentina/santa-fe/pino-de-san-lorenzo/,Santa Fé
16583,Piquete,https://codigo-postal.co/argentina/santa-fe/piquete/,Santa Fé
16584,Plaza Clucellas,https://codigo-postal.co/argentina/santa-fe/plaza-clucellas/,Santa Fé
16585,Pompeya,https://codigo-postal.co/argentina/santa-fe/pompeya/,Santa Fé
16586,Portalis,https://codigo-postal.co/argentina/santa-fe/portalis/,Santa Fé
16587,Portugalete,https://codigo-postal.co/argentina/santa-fe/portugalete/,Santa Fé
16588,Potrero Guasuncho,https://codigo-postal.co/argentina/santa-fe/potrero-guasuncho/,Santa Fé
16589,Pozo Borrado,https://codigo-postal.co/argentina/santa-fe/pozo-borrado/,Santa Fé
16590,Pozo de los Indios,https://codigo-postal.co/argentina/santa-fe/pozo-de-los-indios/,Santa Fé
16591,Presidente Roca,https://codigo-postal.co/argentina/santa-fe/presidente-roca/,Santa Fé
16592,Progreso,https://codigo-postal.co/argentina/santa-fe/progreso/,Santa Fé
16593,Providencia,https://codigo-postal.co/argentina/santa-fe/providencia/,Santa Fé
16594,Pueblo Abc,https://codigo-postal.co/argentina/santa-fe/pueblo-abc/,Santa Fé
16595,Pueblo Arequito,https://codigo-postal.co/argentina/santa-fe/pueblo-arequito/,Santa Fé
16596,Pueblo Candioti,https://codigo-postal.co/argentina/santa-fe/pueblo-candioti/,Santa Fé
16597,Pueblo Esther,https://codigo-postal.co/argentina/santa-fe/pueblo-esther/,Santa Fé
16598,Pueblo Golondrina,https://codigo-postal.co/argentina/santa-fe/pueblo-golondrina/,Santa Fé
16599,Pueblo Kirston,https://codigo-postal.co/argentina/santa-fe/pueblo-kirston/,Santa Fé
16600,Pueblo Maria Juana,https://codigo-postal.co/argentina/santa-fe/pueblo-maria-juana/,Santa Fé
16601,Pueblo Muñoz,https://codigo-postal.co/argentina/santa-fe/pueblo-munoz/,Santa Fé
16602,Pueblo Nuevo,https://codigo-postal.co/argentina/santa-fe/pueblo-nuevo/,Santa Fé
16603,Pueblo San Antonio,https://codigo-postal.co/argentina/santa-fe/pueblo-san-antonio/,Santa Fé
16604,Pueblo Terragni,https://codigo-postal.co/argentina/santa-fe/pueblo-terragni/,Santa Fé
16605,Puente Colastine,https://codigo-postal.co/argentina/santa-fe/puente-colastine/,Santa Fé
16606,Puerto Aragon,https://codigo-postal.co/argentina/santa-fe/puerto-aragon/,Santa Fé
16607,Puerto de San Lorenzo,https://codigo-postal.co/argentina/santa-fe/puerto-de-san-lorenzo/,Santa Fé
16608,Puerto Gaboto,https://codigo-postal.co/argentina/santa-fe/puerto-gaboto/,Santa Fé
16609,Puerto Gral San Martin,https://codigo-postal.co/argentina/santa-fe/puerto-gral-san-martin/,Santa Fé
16610,Puerto Ocampo,https://codigo-postal.co/argentina/santa-fe/puerto-ocampo/,Santa Fé
16611,Puerto Piracua,https://codigo-postal.co/argentina/santa-fe/puerto-piracua/,Santa Fé
16612,Puerto Piracuacito,https://codigo-postal.co/argentina/santa-fe/puerto-piracuacito/,Santa Fé
16613,Puerto Reconquista,https://codigo-postal.co/argentina/santa-fe/puerto-reconquista/,Santa Fé
16614,Pujato,https://codigo-postal.co/argentina/santa-fe/pujato/,Santa Fé
16615,Pujato Norte,https://codigo-postal.co/argentina/santa-fe/pujato-norte/,Santa Fé
16616,Rabiola,https://codigo-postal.co/argentina/santa-fe/rabiola/,Santa Fé
16617,Rafaela,https://codigo-postal.co/argentina/santa-fe/rafaela/,Santa Fé
16618,Ramayon,https://codigo-postal.co/argentina/santa-fe/ramayon/,Santa Fé
16619,Ramona,https://codigo-postal.co/argentina/santa-fe/ramona/,Santa Fé
16620,Raquel,https://codigo-postal.co/argentina/santa-fe/raquel/,Santa Fé
16621,Rastreador Fournier,https://codigo-postal.co/argentina/santa-fe/rastreador-fournier/,Santa Fé
16622,Reconquista,https://codigo-postal.co/argentina/santa-fe/reconquista/,Santa Fé
16623,Recreo,https://codigo-postal.co/argentina/santa-fe/recreo/,Santa Fé
16624,Recreo Sur,https://codigo-postal.co/argentina/santa-fe/recreo-sur/,Santa Fé
16625,Reina Margarita,https://codigo-postal.co/argentina/santa-fe/reina-margarita/,Santa Fé
16626,Reynaldo Cullen,https://codigo-postal.co/argentina/santa-fe/reynaldo-cullen/,Santa Fé
16627,Ricardone,https://codigo-postal.co/argentina/santa-fe/ricardone/,Santa Fé
16628,Rigby,https://codigo-postal.co/argentina/santa-fe/rigby/,Santa Fé
16629,Rincon de Avila,https://codigo-postal.co/argentina/santa-fe/rincon-de-avila/,Santa Fé
16630,Rincon de Grondona,https://codigo-postal.co/argentina/santa-fe/rincon-de-grondona/,Santa Fé
16631,Rincon de San Antonio,https://codigo-postal.co/argentina/santa-fe/rincon-de-san-antonio/,Santa Fé
16632,Rincon de Tacurales,https://codigo-postal.co/argentina/santa-fe/rincon-de-tacurales/,Santa Fé
16633,Rincon del Pintado,https://codigo-postal.co/argentina/santa-fe/rincon-del-pintado/,Santa Fé
16634,Rincon del Quebracho,https://codigo-postal.co/argentina/santa-fe/rincon-del-quebracho/,Santa Fé
16635,Rincon Norte,https://codigo-postal.co/argentina/santa-fe/rincon-norte/,Santa Fé
16636,Rincon Potreros,https://codigo-postal.co/argentina/santa-fe/rincon-potreros/,Santa Fé
16637,Rio Salado,https://codigo-postal.co/argentina/santa-fe/rio-salado/,Santa Fé
16638,Rivadavia,https://codigo-postal.co/argentina/santa-fe/rivadavia/,Santa Fé
16639,Rodolfo Alcorta,https://codigo-postal.co/argentina/santa-fe/rodolfo-alcorta/,Santa Fé
16640,Roldan,https://codigo-postal.co/argentina/santa-fe/roldan/,Santa Fé
16641,Romang,https://codigo-postal.co/argentina/santa-fe/romang/,Santa Fé
16642,Rosario,https://codigo-postal.co/argentina/santa-fe/rosario/,Santa Fé
16643,Rueda,https://codigo-postal.co/argentina/santa-fe/rueda/,Santa Fé
16644,Rufino,https://codigo-postal.co/argentina/santa-fe/rufino/,Santa Fé
16645,Ruinas Santa Fe la Vieja,https://codigo-postal.co/argentina/santa-fe/ruinas-santa-fe-la-vieja/,Santa Fé
16646,Runciman,https://codigo-postal.co/argentina/santa-fe/runciman/,Santa Fé
16647,Sa Pereyra,https://codigo-postal.co/argentina/santa-fe/sa-pereyra/,Santa Fé
16648,Saguier,https://codigo-postal.co/argentina/santa-fe/saguier/,Santa Fé
16649,Saladero M Cabal,https://codigo-postal.co/argentina/santa-fe/saladero-m-cabal/,Santa Fé
16650,Salto Grande,https://codigo-postal.co/argentina/santa-fe/salto-grande/,Santa Fé
16651,San Agustin,https://codigo-postal.co/argentina/santa-fe/san-agustin/,Santa Fé
16652,San Alberto,https://codigo-postal.co/argentina/santa-fe/san-alberto/,Santa Fé
16653,San Antonio de Obligado,https://codigo-postal.co/argentina/santa-fe/san-antonio-de-obligado/,Santa Fé
16654,San Bernardo,https://codigo-postal.co/argentina/santa-fe/san-bernardo/,Santa Fé
16655,San Carlos,https://codigo-postal.co/argentina/santa-fe/san-carlos/,Santa Fé
16656,San Carlos Centro,https://codigo-postal.co/argentina/santa-fe/san-carlos-centro/,Santa Fé
16657,San Carlos Norte,https://codigo-postal.co/argentina/santa-fe/san-carlos-norte/,Santa Fé
16658,San Carlos Sud,https://codigo-postal.co/argentina/santa-fe/san-carlos-sud/,Santa Fé
16659,San Cristobal,https://codigo-postal.co/argentina/santa-fe/san-cristobal/,Santa Fé
16660,San Eduardo,https://codigo-postal.co/argentina/santa-fe/san-eduardo/,Santa Fé
16661,San Estanislao,https://codigo-postal.co/argentina/santa-fe/san-estanislao/,Santa Fé
16662,San Eugenio,https://codigo-postal.co/argentina/santa-fe/san-eugenio/,Santa Fé
16663,San Fabian,https://codigo-postal.co/argentina/santa-fe/san-fabian/,Santa Fé
16664,San Francisco de Santa Fe,https://codigo-postal.co/argentina/santa-fe/san-francisco-de-santa-fe/,Santa Fé
16665,San Genaro,https://codigo-postal.co/argentina/santa-fe/san-genaro/,Santa Fé
16666,San Genaro Norte,https://codigo-postal.co/argentina/santa-fe/san-genaro-norte/,Santa Fé
16667,San Geronimo,https://codigo-postal.co/argentina/santa-fe/san-geronimo/,Santa Fé
16668,San Gregorio,https://codigo-postal.co/argentina/santa-fe/san-gregorio/,Santa Fé
16669,San Guillermo,https://codigo-postal.co/argentina/santa-fe/san-guillermo/,Santa Fé
16670,San Javier,https://codigo-postal.co/argentina/santa-fe/san-javier/,Santa Fé
16671,San Jeronimo del Sauce,https://codigo-postal.co/argentina/santa-fe/san-jeronimo-del-sauce/,Santa Fé
16672,San Jeronimo Norte,https://codigo-postal.co/argentina/santa-fe/san-jeronimo-norte/,Santa Fé
16673,San Jeronimo Sud,https://codigo-postal.co/argentina/santa-fe/san-jeronimo-sud/,Santa Fé
16674,San Joaquin,https://codigo-postal.co/argentina/santa-fe/san-joaquin/,Santa Fé
16675,San Jorge,https://codigo-postal.co/argentina/santa-fe/san-jorge/,Santa Fé
16676,San Jose,https://codigo-postal.co/argentina/santa-fe/san-jose/,Santa Fé
16677,San Jose de la Esquina,https://codigo-postal.co/argentina/santa-fe/san-jose-de-la-esquina/,Santa Fé
16678,San Jose del Rincon,https://codigo-postal.co/argentina/santa-fe/san-jose-del-rincon/,Santa Fé
16679,San Jose Frontera,https://codigo-postal.co/argentina/santa-fe/san-jose-frontera/,Santa Fé
16680,San Justo,https://codigo-postal.co/argentina/santa-fe/san-justo/,Santa Fé
16681,San Lorenzo,https://codigo-postal.co/argentina/santa-fe/san-lorenzo/,Santa Fé
16682,San Marcelo,https://codigo-postal.co/argentina/santa-fe/san-marcelo/,Santa Fé
16683,San Marcos de Venado Tuerto,https://codigo-postal.co/argentina/santa-fe/san-marcos-de-venado-tuerto/,Santa Fé
16684,San Mariano,https://codigo-postal.co/argentina/santa-fe/san-mariano/,Santa Fé
16685,San Martin de las Escobas,https://codigo-postal.co/argentina/santa-fe/san-martin-de-las-escobas/,Santa Fé
16686,San Martin de Tours,https://codigo-postal.co/argentina/santa-fe/san-martin-de-tours/,Santa Fé
16687,San Martin Norte,https://codigo-postal.co/argentina/santa-fe/san-martin-norte/,Santa Fé
16688,San Miguel,https://codigo-postal.co/argentina/santa-fe/san-miguel/,Santa Fé
16689,San Pedro,https://codigo-postal.co/argentina/santa-fe/san-pedro/,Santa Fé
16690,San Pedro Norte,https://codigo-postal.co/argentina/santa-fe/san-pedro-norte/,Santa Fé
16691,San Pedro Sur,https://codigo-postal.co/argentina/santa-fe/san-pedro-sur/,Santa Fé
16692,San Ricardo,https://codigo-postal.co/argentina/santa-fe/san-ricardo/,Santa Fé
16693,San Roque,https://codigo-postal.co/argentina/santa-fe/san-roque/,Santa Fé
16694,San Sebastian,https://codigo-postal.co/argentina/santa-fe/san-sebastian/,Santa Fé
16695,San Urbano,https://codigo-postal.co/argentina/santa-fe/san-urbano/,Santa Fé
16696,San Vicente,https://codigo-postal.co/argentina/santa-fe/san-vicente/,Santa Fé
16697,Sancti Spiritu,https://codigo-postal.co/argentina/santa-fe/sancti-spiritu/,Santa Fé
16698,Sanford,https://codigo-postal.co/argentina/santa-fe/sanford/,Santa Fé
16699,Santa Ana,https://codigo-postal.co/argentina/santa-fe/santa-ana/,Santa Fé
16700,Santa Clara,https://codigo-postal.co/argentina/santa-fe/santa-clara/,Santa Fé
16701,Santa Clara de Buena Vista,https://codigo-postal.co/argentina/santa-fe/santa-clara-de-buena-vista/,Santa Fé
16702,Santa Clara de Saguier,https://codigo-postal.co/argentina/santa-fe/santa-clara-de-saguier/,Santa Fé
16703,Santa Emilia,https://codigo-postal.co/argentina/santa-fe/santa-emilia/,Santa Fé
16704,Santa Eusebia,https://codigo-postal.co/argentina/santa-fe/santa-eusebia/,Santa Fé
16705,Santa Fe,https://codigo-postal.co/argentina/santa-fe/santa-fe/,Santa Fé
16706,Santa Felicia,https://codigo-postal.co/argentina/santa-fe/santa-felicia/,Santa Fé
16707,Santa Isabel,https://codigo-postal.co/argentina/santa-fe/santa-isabel/,Santa Fé
16708,Santa Lucia,https://codigo-postal.co/argentina/santa-fe/santa-lucia/,Santa Fé
16709,Santa Margarita,https://codigo-postal.co/argentina/santa-fe/santa-margarita/,Santa Fé
16710,Santa Maria Centro,https://codigo-postal.co/argentina/santa-fe/santa-maria-centro/,Santa Fé
16711,Santa Maria Norte,https://codigo-postal.co/argentina/santa-fe/santa-maria-norte/,Santa Fé
16712,Santa Natalia,https://codigo-postal.co/argentina/santa-fe/santa-natalia/,Santa Fé
16713,Santa Paula,https://codigo-postal.co/argentina/santa-fe/santa-paula/,Santa Fé
16714,Santa Rosa de Calchines,https://codigo-postal.co/argentina/santa-fe/santa-rosa-de-calchines/,Santa Fé
16715,Santa Teresa,https://codigo-postal.co/argentina/santa-fe/santa-teresa/,Santa Fé
16716,Santo Domingo,https://codigo-postal.co/argentina/santa-fe/santo-domingo/,Santa Fé
16717,Santo Tome,https://codigo-postal.co/argentina/santa-fe/santo-tome/,Santa Fé
